year,site,site.code,plant.species,week,flw.per.meter.sum.week,flw.count.sum.week
2016,Frogs.Pond,FP,Mertensia.fusiformis,3,51.4,514
2016,Frogs.Pond,FP,Mertensia.fusiformis,4,187.79999999999998,1878
2016,Frogs.Pond,FP,Mertensia.fusiformis,5,175.5,1755
2016,Frogs.Pond,FP,Mertensia.fusiformis,6,37.7,377
2016,Frogs.Pond,FP,Mertensia.fusiformis,7,1.8,18
2016,Frogs.Pond,FP,Mertensia.fusiformis,8,0.1,1
2016,Frogs.Pond,FP,Mertensia.fusiformis,9,0.4,4
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,9,0.1,1
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,10,1.2,12
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,11,1.4,14
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,12,2,20
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,13,3.4,34
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,14,3.6,36
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,15,1.4,14
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,16,1.1,11
2016,Frogs.Pond,FP,Pentaphylloides.floribunda,17,0.4,4
2016,Frogs.Pond,FP,Phacelia.heterophylla,10,3.1,31
2016,Frogs.Pond,FP,Potentilla.pulcherrima,7,0.3,3
2016,Frogs.Pond,FP,Potentilla.pulcherrima,8,6.1000000000000005,61
2016,Frogs.Pond,FP,Potentilla.pulcherrima,9,9.8,98
2016,Frogs.Pond,FP,Potentilla.pulcherrima,10,9.4,94
2016,Frogs.Pond,FP,Potentilla.pulcherrima,11,16.2,162
2016,Frogs.Pond,FP,Potentilla.pulcherrima,12,23.2,232
2016,Frogs.Pond,FP,Potentilla.pulcherrima,13,3.6,36
2016,Frogs.Pond,FP,Potentilla.pulcherrima,14,0.4,4
2016,Frogs.Pond,FP,Potentilla.pulcherrima,15,0.2,2
2016,Frogs.Pond,FP,Potentilla.pulcherrima,16,0.2,2
2016,Frogs.Pond,FP,Pyrrocoma.crocea,12,3,30
2016,Frogs.Pond,FP,Pyrrocoma.crocea,13,0.8,8
2016,Frogs.Pond,FP,Pyrrocoma.crocea,14,0.4,4
2016,Frogs.Pond,FP,Senecio.integerrimus,9,4.5,45
2016,Frogs.Pond,FP,Senecio.serra,6,0.4,4
2016,Frogs.Pond,FP,Senecio.serra,7,3,30
2016,Frogs.Pond,FP,Senecio.serra,8,4.9,49
2016,Frogs.Pond,FP,Senecio.serra,13,0.2,2
2016,Frogs.Pond,FP,Senecio.serra,14,0.7,7
2016,Frogs.Pond,FP,Senecio.serra,15,0.6,6
2016,Frogs.Pond,FP,Solidago.multiradiata,13,0.7,7
2016,Frogs.Pond,FP,Solidago.multiradiata,14,0.1,1
2016,Frogs.Pond,FP,Symphyotrichum.spathulatum,15,1,10
2016,Frogs.Pond,FP,Symphyotrichum.spathulatum,16,0.7,7
2016,Frogs.Pond,FP,Taraxacum.officinale,4,0.5,5
2016,Frogs.Pond,FP,Taraxacum.officinale,5,2.1,21
2016,Frogs.Pond,FP,Taraxacum.officinale,6,3.2,32
2016,Frogs.Pond,FP,Taraxacum.officinale,7,0.30000000000000004,3
2016,Frogs.Pond,FP,Valeriana.occidentalis,4,1.5,15
2016,Frogs.Pond,FP,Valeriana.occidentalis,5,1.2,12
2016,Frogs.Pond,FP,Valeriana.occidentalis,6,1.6,16
2016,Frogs.Pond,FP,Valeriana.occidentalis,7,0.2,2
2016,Frogs.Pond,FP,Vicia.americana,8,11.5,115
2016,Frogs.Pond,FP,Vicia.americana,9,18,180
2016,Frogs.Pond,FP,Vicia.americana,10,14.700000000000001,147
2016,Frogs.Pond,FP,Vicia.americana,11,8.5,85
2016,Frogs.Pond,FP,Vicia.americana,12,4.1,41
2016,Frogs.Pond,FP,Vicia.americana,13,0.4,4
2016,Frogs.Pond,FP,Viola.adunca,5,2.4,24
2016,Frogs.Pond,FP,Viola.adunca,6,2.2,22
2016,Frogs.Pond,FP,Viola.adunca,7,0.8,8
2016,Frogs.Pond,FP,Viola.adunca,8,2.5,25
2016,Frogs.Pond,FP,Viola.praemorsa,4,0.1,1
2016,Frogs.Pond,FP,Viola.praemorsa,5,3,30
2016,Frogs.Pond,FP,Viola.praemorsa,6,1.4000000000000001,14
2016,Gothic.Spires,GS,Achillea.millefolium,12,1.1,11
2016,Gothic.Spires,GS,Achillea.millefolium,13,1.5,15
2016,Gothic.Spires,GS,Achillea.millefolium,14,1.6,16
2016,Gothic.Spires,GS,Achillea.millefolium,15,0.9,9
2016,Gothic.Spires,GS,Achillea.millefolium,16,0.8,8
2016,Gothic.Spires,GS,Achillea.millefolium,17,0.1,1
2016,Gothic.Spires,GS,Achillea.millefolium,18,0.1,1
2016,Gothic.Spires,GS,Aconitum.columbianum,10,14.3,143
2016,Gothic.Spires,GS,Aconitum.columbianum,11,23.099999999999998,231
2016,Gothic.Spires,GS,Aconitum.columbianum,12,35.300000000000004,353
2016,Gothic.Spires,GS,Aconitum.columbianum,13,13.5,135
2016,Gothic.Spires,GS,Aconitum.columbianum,14,2.1,21
2016,Gothic.Spires,GS,Aconitum.columbianum,15,0.30000000000000004,3
2016,Gothic.Spires,GS,Adenolinum.lewisii,9,1.5,15
2016,Gothic.Spires,GS,Adenolinum.lewisii,10,0.1,1
2016,Gothic.Spires,GS,Agoseris.aurantiaca,12,0.1,1
2016,Gothic.Spires,GS,Agoseris.glauca,11,0.1,1
2016,Gothic.Spires,GS,Anticlea.elegans,10,15.7,157
2016,Gothic.Spires,GS,Anticlea.elegans,11,52.5,525
2016,Gothic.Spires,GS,Anticlea.elegans,12,69.2,692
2016,Gothic.Spires,GS,Anticlea.elegans,13,11.4,114
2016,Gothic.Spires,GS,Aquilegia.coerulea,8,1.3,13
2016,Gothic.Spires,GS,Aquilegia.coerulea,9,0.1,1
2016,Gothic.Spires,GS,Aquilegia.coerulea,11,0.2,2
2016,Gothic.Spires,GS,Aster.foliaceus,13,0.2,2
2016,Gothic.Spires,GS,Aster.foliaceus,14,15.5,155
2016,Gothic.Spires,GS,Aster.foliaceus,15,45.6,456
2016,Gothic.Spires,GS,Aster.foliaceus,16,23.1,231
2016,Gothic.Spires,GS,Aster.foliaceus,17,0.5,5
2016,Gothic.Spires,GS,Campanula.rotundifolia,12,0.1,1
2016,Gothic.Spires,GS,Campanula.rotundifolia,13,0.2,2
2016,Gothic.Spires,GS,Campanula.rotundifolia,15,0.1,1
2016,Gothic.Spires,GS,Campanula.rotundifolia,16,0.3,3
2016,Gothic.Spires,GS,Castilleja.sulphurea,10,0.1,1
2016,Gothic.Spires,GS,Castilleja.sulphurea,11,0.4,4
2016,Gothic.Spires,GS,Castilleja.sulphurea,12,0.3,3
2016,Gothic.Spires,GS,Cirsium.parryi,16,0.1,1
2016,Gothic.Spires,GS,Claytonia.lanceolata,3,1.1,11
2016,Gothic.Spires,GS,Claytonia.lanceolata,4,524.8,5248
2016,Gothic.Spires,GS,Claytonia.lanceolata,5,132.3,1323
2016,Gothic.Spires,GS,Claytonia.lanceolata,6,1.9,19
2016,Gothic.Spires,GS,Collomia.linearis,10,5.8,58
2016,Gothic.Spires,GS,Collomia.linearis,11,2.1999999999999997,22
2016,Gothic.Spires,GS,Delphinium.barbeyi,10,0.8,8
2016,Gothic.Spires,GS,Delphinium.barbeyi,11,4.9,49
2016,Gothic.Spires,GS,Delphinium.barbeyi,12,25.3,253
2016,Gothic.Spires,GS,Delphinium.barbeyi,13,10.8,108
2016,Gothic.Spires,GS,Delphinium.nuttallianum,6,24.3,243
2016,Gothic.Spires,GS,Delphinium.nuttallianum,7,54.599999999999994,546
2016,Gothic.Spires,GS,Delphinium.nuttallianum,8,26.5,265
2016,Gothic.Spires,GS,Delphinium.nuttallianum,9,1.1,11
2016,Gothic.Spires,GS,Dodecatheon.pulchellum,8,20.1,201
2016,Gothic.Spires,GS,Dodecatheon.pulchellum,9,25.1,251
2016,Gothic.Spires,GS,Draba.aurea,7,32.9,329
2016,Gothic.Spires,GS,Draba.aurea,8,19.9,199
2016,Gothic.Spires,GS,Draba.aurea,9,2,20
2016,Gothic.Spires,GS,Eremogone.congesta,10,9.4,94
2016,Gothic.Spires,GS,Eremogone.congesta,11,18.4,184
2016,Gothic.Spires,GS,Eremogone.congesta,12,27.4,274
2016,Gothic.Spires,GS,Eremogone.congesta,13,5.1,51
2016,Gothic.Spires,GS,Eremogone.congesta,14,4.3,43
2016,Gothic.Spires,GS,Eremogone.congesta,15,0.3,3
2016,Gothic.Spires,GS,Erigeron.coulteri,15,0.1,1
2016,Gothic.Spires,GS,Erigeron.elatior,11,1,10
2016,Gothic.Spires,GS,Erigeron.elatior,12,5.8999999999999995,59
2016,Gothic.Spires,GS,Erigeron.elatior,13,2.9,29
2016,Gothic.Spires,GS,Erigeron.elatior,14,2.5,25
2016,Gothic.Spires,GS,Erigeron.elatior,15,0.5,5
2016,Gothic.Spires,GS,Erigeron.elatior,16,0.1,1
2016,Gothic.Spires,GS,Erigeron.flagellaris,10,0.6,6
2016,Gothic.Spires,GS,Erigeron.speciosus,11,1.6,16
2016,Gothic.Spires,GS,Erigeron.speciosus,12,5.1,51
2016,Gothic.Spires,GS,Erigeron.speciosus,13,6.8,68
2016,Gothic.Spires,GS,Erigeron.speciosus,14,5.4,54
2016,Gothic.Spires,GS,Erigeron.speciosus,15,2.4,24
2016,Gothic.Spires,GS,Erigeron.speciosus,16,0.2,2
2016,Gothic.Spires,GS,Erythronium.grandiflorum,3,0.30000000000000004,3
2016,Gothic.Spires,GS,Erythronium.grandiflorum,4,11.8,118
2016,Gothic.Spires,GS,Erythronium.grandiflorum,5,39.7,397
2016,Gothic.Spires,GS,Erythronium.grandiflorum,6,0.4,4
2016,Gothic.Spires,GS,Fragaria.virginiana,6,11.5,115
2016,Gothic.Spires,GS,Fragaria.virginiana,7,15.1,151
2016,Gothic.Spires,GS,Fragaria.virginiana,8,10.4,104
2016,Gothic.Spires,GS,Fragaria.virginiana,9,1.7,17
2016,Gothic.Spires,GS,Fragaria.virginiana,10,0.2,2
2016,Gothic.Spires,GS,Fragaria.virginiana,11,0.1,1
2016,Gothic.Spires,GS,Gentianella.acuta,16,0.1,1
2016,Gothic.Spires,GS,Gentianopsis.thermalis,13,0.3,3
2016,Gothic.Spires,GS,Geranium.richardsonii,8,2.1,21
2016,Gothic.Spires,GS,Geranium.richardsonii,9,3.8,38
2016,Gothic.Spires,GS,Geranium.richardsonii,10,6.4,64
2016,Gothic.Spires,GS,Geranium.richardsonii,11,6.2,62
2016,Gothic.Spires,GS,Geranium.richardsonii,12,4,40
2016,Gothic.Spires,GS,Geranium.richardsonii,13,0.7,7
2016,Gothic.Spires,GS,Geranium.richardsonii,16,0.1,1
2016,Gothic.Spires,GS,Helianthella.quinquenervis,10,1.7,17
2016,Gothic.Spires,GS,Helianthella.quinquenervis,11,4.7,47
2016,Gothic.Spires,GS,Helianthella.quinquenervis,12,5.3,53
2016,Gothic.Spires,GS,Helianthella.quinquenervis,13,0.6,6
2016,Gothic.Spires,GS,Heliomeris.multiflora,13,3.9,39
2016,Gothic.Spires,GS,Heliomeris.multiflora,14,21.9,219
2016,Gothic.Spires,GS,Heliomeris.multiflora,15,26,260
2016,Gothic.Spires,GS,Heliomeris.multiflora,16,22.400000000000002,224
2016,Gothic.Spires,GS,Heliomeris.multiflora,17,5.8,58
2016,Gothic.Spires,GS,Heliomeris.multiflora,18,0.2,2
2016,Gothic.Spires,GS,Hydrophyllum.capitatum,5,1,10
2016,Gothic.Spires,GS,Hydrophyllum.capitatum,6,49.1,491
2016,Gothic.Spires,GS,Hydrophyllum.capitatum,7,5.3,53
2016,Gothic.Spires,GS,Hydrophyllum.fendleri,7,0.4,4
2016,Gothic.Spires,GS,Hydrophyllum.fendleri,9,2.0999999999999996,21
2016,Gothic.Spires,GS,Lathyrus.leucanthus,6,0.2,2
2016,Gothic.Spires,GS,Lathyrus.leucanthus,7,0.6,6
2016,Gothic.Spires,GS,Lathyrus.leucanthus,8,32,320
2016,Gothic.Spires,GS,Lathyrus.leucanthus,9,21.4,214
2016,Gothic.Spires,GS,Lathyrus.leucanthus,10,3,30
2016,Gothic.Spires,GS,Ligularia.bigelovii,12,0.7,7
2016,Gothic.Spires,GS,Ligularia.bigelovii,13,5.5,55
2016,Gothic.Spires,GS,Ligularia.bigelovii,14,1.6,16
2016,Gothic.Spires,GS,Ligularia.bigelovii,15,0.1,1
2016,Gothic.Spires,GS,Ligusticum.porteri,8,9,90
2016,Gothic.Spires,GS,Ligusticum.porteri,9,11.2,112
2016,Gothic.Spires,GS,Ligusticum.porteri,10,12.4,124
2016,Gothic.Spires,GS,Ligusticum.porteri,11,1.8,18
2016,Gothic.Spires,GS,Ligusticum.porteri,12,0.1,1
2016,Gothic.Spires,GS,Limnorchis.hyperborea,9,0.7,7
2016,Gothic.Spires,GS,Limnorchis.hyperborea,12,0.8,8
2016,Gothic.Spires,GS,Mertensia.ciliata,7,0.2,2
2016,Gothic.Spires,GS,Mertensia.ciliata,8,22.5,225
2016,Gothic.Spires,GS,Mertensia.ciliata,9,28.799999999999997,288
2016,Gothic.Spires,GS,Mertensia.ciliata,10,34.3,343
2016,Gothic.Spires,GS,Mertensia.ciliata,11,20.599999999999998,206
2016,Gothic.Spires,GS,Mertensia.ciliata,12,7.9,79
2016,Gothic.Spires,GS,Mertensia.fusiformis,5,20.5,205
2016,Gothic.Spires,GS,Mertensia.fusiformis,6,12.700000000000001,127
2016,Gothic.Spires,GS,Mertensia.fusiformis,7,1.9,19
2016,Gothic.Spires,GS,Pentaphylloides.floribunda,9,2.9,29
2016,Gothic.Spires,GS,Pentaphylloides.floribunda,10,1,10
2016,Gothic.Spires,GS,Pentaphylloides.floribunda,11,2.4,24
2016,Gothic.Spires,GS,Pentaphylloides.floribunda,12,7.9,79
2016,Gothic.Spires,GS,Pentaphylloides.floribunda,13,9.4,94
2016,Gothic.Spires,GS,Pentaphylloides.floribunda,14,6.1,61
2016,Gothic.Spires,GS,Pentaphylloides.floribunda,15,2.2,22
2016,Gothic.Spires,GS,Pentaphylloides.floribunda,16,0.9,9
2016,Gothic.Spires,GS,Potentilla.pulcherrima,8,6.2,62
2016,Gothic.Spires,GS,Potentilla.pulcherrima,9,22.8,228
2016,Gothic.Spires,GS,Potentilla.pulcherrima,10,41.7,417
2016,Gothic.Spires,GS,Potentilla.pulcherrima,11,49.9,499
2016,Gothic.Spires,GS,Potentilla.pulcherrima,12,33.6,336
2016,Gothic.Spires,GS,Potentilla.pulcherrima,13,8.7,87
2016,Gothic.Spires,GS,Potentilla.pulcherrima,14,0.30000000000000004,3
2016,Gothic.Spires,GS,Prunella.vulgaris,11,3.2,32
2016,Gothic.Spires,GS,Prunella.vulgaris,12,1.3,13
2016,Gothic.Spires,GS,Ranunculus.inamoenus,5,0.4,4
2016,Gothic.Spires,GS,Ranunculus.inamoenus,7,0.1,1
2016,Gothic.Spires,GS,Salix.sp,4,1,10
2016,Gothic.Spires,GS,Salix.sp,6,0.9,9
2016,Gothic.Spires,GS,Senecio.serra,7,6.4,64
2016,Gothic.Spires,GS,Senecio.serra,8,9.8,98
2016,Gothic.Spires,GS,Senecio.serra,9,5,50
2016,Gothic.Spires,GS,Senecio.serra,13,0.3,3
2016,Gothic.Spires,GS,Solidago.multiradiata,11,0.6000000000000001,6
2016,Gothic.Spires,GS,Solidago.multiradiata,12,1.4,14
2016,Gothic.Spires,GS,Solidago.multiradiata,13,1,10
2016,Gothic.Spires,GS,Solidago.multiradiata,15,2,20
2016,Gothic.Spires,GS,Solidago.multiradiata,16,0.2,2
2016,Gothic.Spires,GS,Taraxacum.officinale,5,2.7,27
2016,Gothic.Spires,GS,Taraxacum.officinale,6,121.6,1216
2016,Gothic.Spires,GS,Taraxacum.officinale,7,104.7,1047
2016,Gothic.Spires,GS,Taraxacum.officinale,8,9.5,95
2016,Gothic.Spires,GS,Taraxacum.officinale,9,0.8,8
2016,Gothic.Spires,GS,Trifolium.pratense,10,0.2,2
2016,Gothic.Spires,GS,Trifolium.pratense,11,1,10
2016,Gothic.Spires,GS,Trifolium.pratense,12,0.4,4
2016,Gothic.Spires,GS,Trifolium.pratense,14,1.6,16
2016,Gothic.Spires,GS,Trifolium.pratense,15,0.1,1
2016,Gothic.Spires,GS,Trifolium.pratense,16,0.2,2
2016,Gothic.Spires,GS,Trifolium.pratense,18,0.1,1
2016,Gothic.Spires,GS,Trifolium.repens,12,3.5,35
2016,Gothic.Spires,GS,Trifolium.repens,13,3.8,38
2016,Gothic.Spires,GS,Trifolium.repens,14,0.3,3
2016,Gothic.Spires,GS,Trifolium.repens,15,0.4,4
2016,Gothic.Spires,GS,Trifolium.repens,16,0.2,2
2016,Gothic.Spires,GS,Trifolium.repens,17,0.2,2
2016,Gothic.Spires,GS,Valeriana.occidentalis,5,0.6000000000000001,6
2016,Gothic.Spires,GS,Valeriana.occidentalis,6,1.5,15
2016,Gothic.Spires,GS,Valeriana.occidentalis,7,1.6,16
2016,Gothic.Spires,GS,Valeriana.occidentalis,8,1.7000000000000002,17
2016,Gothic.Spires,GS,Valeriana.occidentalis,9,0.3,3
2016,Gothic.Spires,GS,Veratrum.tenuipetalum,14,0.5,5
2016,Gothic.Spires,GS,Vicia.americana,8,3.1,31
2016,Gothic.Spires,GS,Vicia.americana,9,4.9,49
2016,Gothic.Spires,GS,Vicia.americana,10,15.1,151
2016,Gothic.Spires,GS,Vicia.americana,11,18.2,182
2016,Gothic.Spires,GS,Vicia.americana,12,1.3,13
2016,Gothic.Spires,GS,Viola.adunca,6,1.9,19
2016,Gothic.Spires,GS,Viola.adunca,7,3.8,38
2016,Gothic.Spires,GS,Viola.praemorsa,5,2.6,26
2016,Gothic.Spires,GS,Viola.praemorsa,6,28.7,287
2016,Gothic.Spires,GS,Viola.praemorsa,7,3.3,33
2016,Rosy.Hills,RH,Achillea.millefolium,12,2.5,25
2016,Rosy.Hills,RH,Achillea.millefolium,13,0.8,8
2016,Rosy.Hills,RH,Achillea.millefolium,14,0.9,9
2016,Rosy.Hills,RH,Achillea.millefolium,15,0.5,5
2016,Rosy.Hills,RH,Aconitum.columbianum,10,13.5,135
2016,Rosy.Hills,RH,Aconitum.columbianum,11,13.1,131
2016,Rosy.Hills,RH,Aconitum.columbianum,12,6.800000000000001,68
2016,Rosy.Hills,RH,Aconitum.columbianum,13,0.2,2
2016,Rosy.Hills,RH,Adenolinum.lewisii,8,0.4,4
2016,Rosy.Hills,RH,Adenolinum.lewisii,9,9.4,94
2016,Rosy.Hills,RH,Adenolinum.lewisii,10,5.1,51
2016,Rosy.Hills,RH,Adenolinum.lewisii,11,1.1,11
2016,Rosy.Hills,RH,Adenolinum.lewisii,12,0.1,1
2016,Rosy.Hills,RH,Agastache.urticifolia,11,4.5,45
2016,Rosy.Hills,RH,Agastache.urticifolia,12,11.6,116
2016,Rosy.Hills,RH,Agastache.urticifolia,14,1.1,11
2016,Rosy.Hills,RH,Agoseris.glauca,12,0.1,1
2016,Rosy.Hills,RH,Calochortus.gunnisonii,12,0.4,4
2016,Rosy.Hills,RH,Campanula.rotundifolia,12,0.2,2
2016,Rosy.Hills,RH,Chrysothamnus.viscidiflorus,13,0.7,7
2016,Rosy.Hills,RH,Chrysothamnus.viscidiflorus,14,3,30
2016,Rosy.Hills,RH,Chrysothamnus.viscidiflorus,15,4.5,45
2016,Rosy.Hills,RH,Chrysothamnus.viscidiflorus,16,3.3,33
2016,Rosy.Hills,RH,Chrysothamnus.viscidiflorus,17,2,20
2016,Rosy.Hills,RH,Chrysothamnus.viscidiflorus,18,1.3,13
2016,Rosy.Hills,RH,Claytonia.lanceolata,4,93.1,931
2016,Rosy.Hills,RH,Claytonia.lanceolata,5,427.90000000000003,4279
2016,Rosy.Hills,RH,Claytonia.lanceolata,6,18.8,188
2016,Rosy.Hills,RH,Collomia.linearis,10,1.6,16
2016,Rosy.Hills,RH,Collomia.linearis,11,5.3,53
2016,Rosy.Hills,RH,Collomia.linearis,12,0.1,1
2016,Rosy.Hills,RH,Delphinium.barbeyi,11,10.1,101
2016,Rosy.Hills,RH,Delphinium.barbeyi,12,67.6,676
2016,Rosy.Hills,RH,Delphinium.barbeyi,13,0.4,4
2016,Rosy.Hills,RH,Delphinium.nuttallianum,6,10.3,103
2016,Rosy.Hills,RH,Delphinium.nuttallianum,7,42.8,428
2016,Rosy.Hills,RH,Delphinium.nuttallianum,8,7.9,79
2016,Rosy.Hills,RH,Delphinium.nuttallianum,9,0.1,1
2016,Rosy.Hills,RH,Draba.aurea,7,0.7,7
2016,Rosy.Hills,RH,Dugaldia.hoopesii,10,3.1,31
2016,Rosy.Hills,RH,Dugaldia.hoopesii,11,4.3,43
2016,Rosy.Hills,RH,Dugaldia.hoopesii,12,14.1,141
2016,Rosy.Hills,RH,Dugaldia.hoopesii,13,0.5,5
2016,Rosy.Hills,RH,Dugaldia.hoopesii,14,0.4,4
2016,Rosy.Hills,RH,Dugaldia.hoopesii,15,0.1,1
2016,Rosy.Hills,RH,Eremogone.congesta,9,22.200000000000003,222
2016,Rosy.Hills,RH,Eremogone.congesta,10,140.7,1407
2016,Rosy.Hills,RH,Eremogone.congesta,11,129,1290
2016,Rosy.Hills,RH,Eremogone.congesta,12,64.3,643
2016,Rosy.Hills,RH,Ericameria.parryi,13,0.30000000000000004,3
2016,Rosy.Hills,RH,Ericameria.parryi,14,2.1,21
2016,Rosy.Hills,RH,Ericameria.parryi,15,4.3,43
2016,Rosy.Hills,RH,Ericameria.parryi,16,11.7,117
2016,Rosy.Hills,RH,Ericameria.parryi,17,15.9,159
2016,Rosy.Hills,RH,Ericameria.parryi,18,3.8,38
2016,Rosy.Hills,RH,Erigeron.elatior,12,11.1,111
2016,Rosy.Hills,RH,Erigeron.elatior,13,3.7,37
2016,Rosy.Hills,RH,Erigeron.elatior,14,4,40
2016,Rosy.Hills,RH,Erigeron.elatior,15,3.4,34
2016,Rosy.Hills,RH,Erigeron.flagellaris,10,0.3,3
2016,Rosy.Hills,RH,Erigeron.flagellaris,12,0.6,6
2016,Rosy.Hills,RH,Erigeron.speciosus,11,1.6,16
2016,Rosy.Hills,RH,Erigeron.speciosus,12,76,760
2016,Rosy.Hills,RH,Erigeron.speciosus,13,14.6,146
2016,Rosy.Hills,RH,Erigeron.speciosus,14,7.9,79
2016,Rosy.Hills,RH,Erigeron.speciosus,15,3.5,35
2016,Rosy.Hills,RH,Eriogonum.umbellatum,9,11.4,114
2016,Rosy.Hills,RH,Eriogonum.umbellatum,10,20.099999999999998,201
2016,Rosy.Hills,RH,Eriogonum.umbellatum,11,10,100
2016,Rosy.Hills,RH,Eriogonum.umbellatum,12,4.8,48
2016,Rosy.Hills,RH,Erythrocoma.triflora,6,0.1,1
2016,Rosy.Hills,RH,Erythrocoma.triflora,7,0.1,1
2016,Rosy.Hills,RH,Erythrocoma.triflora,8,0.2,2
2016,Rosy.Hills,RH,Geranium.richardsonii,8,0.2,2
2016,Rosy.Hills,RH,Geranium.richardsonii,9,2.1,21
2016,Rosy.Hills,RH,Geranium.richardsonii,10,1.9,19
2016,Rosy.Hills,RH,Geranium.richardsonii,11,1.4000000000000001,14
2016,Rosy.Hills,RH,Geranium.richardsonii,12,2,20
2016,Rosy.Hills,RH,Hackelia.floribunda,10,0.3,3
2016,Rosy.Hills,RH,Hackelia.floribunda,11,0.9,9
2016,Rosy.Hills,RH,Helianthella.quinquenervis,10,1,10
2016,Rosy.Hills,RH,Helianthella.quinquenervis,11,16.7,167
2016,Rosy.Hills,RH,Helianthella.quinquenervis,12,41,410
2016,Rosy.Hills,RH,Helianthella.quinquenervis,13,0.30000000000000004,3
2016,Rosy.Hills,RH,Helianthella.quinquenervis,14,0.1,1
2016,Rosy.Hills,RH,Heliomeris.multiflora,10,0.4,4
2016,Rosy.Hills,RH,Heliomeris.multiflora,12,0.1,1
2016,Rosy.Hills,RH,Heliomeris.multiflora,13,2,20
2016,Rosy.Hills,RH,Heliomeris.multiflora,14,3.1,31
2016,Rosy.Hills,RH,Heliomeris.multiflora,15,2.4,24
2016,Rosy.Hills,RH,Heliomeris.multiflora,16,5,50
2016,Rosy.Hills,RH,Heliomeris.multiflora,17,4.4,44
2016,Rosy.Hills,RH,Heliomeris.multiflora,18,2.4,24
2016,Rosy.Hills,RH,Heracleum.sphondylium,11,3.4,34
2016,Rosy.Hills,RH,Heracleum.sphondylium,12,8.6,86
2016,Rosy.Hills,RH,Hydrophyllum.capitatum,7,1.2,12
2016,Rosy.Hills,RH,Hydrophyllum.fendleri,7,1.6,16
2016,Rosy.Hills,RH,Hydrophyllum.fendleri,8,33.3,333
2016,Rosy.Hills,RH,Hydrophyllum.fendleri,9,12.2,122
2016,Rosy.Hills,RH,Hydrophyllum.fendleri,10,0.4,4
2016,Rosy.Hills,RH,Lathyrus.leucanthus,7,11,110
2016,Rosy.Hills,RH,Lathyrus.leucanthus,8,19.2,192
2016,Rosy.Hills,RH,Lathyrus.leucanthus,9,5.1000000000000005,51
2016,Rosy.Hills,RH,Lathyrus.leucanthus,10,1.4,14
2016,Rosy.Hills,RH,Lathyrus.leucanthus,11,0.2,2
2016,Rosy.Hills,RH,Ligusticum.porteri,8,3.8,38
2016,Rosy.Hills,RH,Ligusticum.porteri,9,11.1,111
2016,Rosy.Hills,RH,Ligusticum.porteri,10,9.8,98
2016,Rosy.Hills,RH,Ligusticum.porteri,11,1.8,18
2016,Rosy.Hills,RH,Lupinus.bakeri,7,0.7,7
2016,Rosy.Hills,RH,Lupinus.bakeri,8,14.1,141
2016,Rosy.Hills,RH,Lupinus.bakeri,9,31.3,313
2016,Rosy.Hills,RH,Lupinus.bakeri,10,35.1,351
2016,Rosy.Hills,RH,Lupinus.bakeri,11,8.2,82
2016,Rosy.Hills,RH,Mahonia.repens,6,8.3,83
2016,Rosy.Hills,RH,Mahonia.repens,7,10.4,104
2016,Rosy.Hills,RH,Mertensia.fusiformis,5,63.3,633
2016,Rosy.Hills,RH,Mertensia.fusiformis,6,42,420
2016,Rosy.Hills,RH,Mertensia.fusiformis,7,2.8,28
2016,Rosy.Hills,RH,Noccaea.fendleri,7,2.1,21
2016,Rosy.Hills,RH,Pentaphylloides.floribunda,11,0.1,1
2016,Rosy.Hills,RH,Pentaphylloides.floribunda,12,7.1,71
2016,Rosy.Hills,RH,Pentaphylloides.floribunda,13,1,10
2016,Rosy.Hills,RH,Phacelia.heterophylla,10,0.4,4
2016,Rosy.Hills,RH,Potentilla.pulcherrima,8,1.8,18
2016,Rosy.Hills,RH,Potentilla.pulcherrima,9,4.9,49
2016,Rosy.Hills,RH,Potentilla.pulcherrima,10,12.899999999999999,129
2016,Rosy.Hills,RH,Potentilla.pulcherrima,11,19.5,195
2016,Rosy.Hills,RH,Potentilla.pulcherrima,12,5,50
2016,Rosy.Hills,RH,Pyrrocoma.crocea,12,5.3,53
2016,Rosy.Hills,RH,Pyrrocoma.crocea,13,0.2,2
2016,Rosy.Hills,RH,Ranunculus.inamoenus,7,0.2,2
2016,Rosy.Hills,RH,Rosa.woodsii,11,0.5,5
2016,Rosy.Hills,RH,Senecio.integerrimus,9,0.5,5
2016,Rosy.Hills,RH,Senecio.serra,7,2.7,27
2016,Rosy.Hills,RH,Senecio.serra,8,3.5,35
2016,Rosy.Hills,RH,Senecio.serra,9,0.6000000000000001,6
2016,Rosy.Hills,RH,Symphoricarpos.rotundifolius,9,12.7,127
2016,Rosy.Hills,RH,Symphoricarpos.rotundifolius,10,24.4,244
2016,Rosy.Hills,RH,Symphoricarpos.rotundifolius,11,6.4,64
2016,Rosy.Hills,RH,Taraxacum.officinale,6,0.2,2
